127.0.0.1 - - [17/Jun/2016:12:07:35 +0530] "GET /portal/images/portalImage/gynosoft_table_img.jpg HTTP/1.1" 304 -
127.0.0.1 - - [17/Jun/2016:12:07:35 +0530] "GET /portal/images/portalImage/health-care-small.jpg HTTP/1.1" 304 -
127.0.0.1 - - [17/Jun/2016:12:07:35 +0530] "GET /portal/images/portalImage/pro-lab-small.jpg HTTP/1.1" 304 -
127.0.0.1 - - [17/Jun/2016:12:07:35 +0530] "GET /portal/images/portalImage/gynosoft-small.jpg HTTP/1.1" 304 -
127.0.0.1 - - [17/Jun/2016:12:07:35 +0530] "GET /portal/images/portalImage/easy-prescription-img.jpg HTTP/1.1" 304 -
127.0.0.1 - - [17/Jun/2016:12:07:35 +0530] "GET /portal/images/portalImage/bottom_img.png HTTP/1.1" 304 -
127.0.0.1 - - [17/Jun/2016:12:07:35 +0530] "GET /portal/images/portalImage/blue_text_box_bg.jpg HTTP/1.1" 304 -
127.0.0.1 - - [17/Jun/2016:12:07:36 +0530] "GET /portal/images/portalImage/box_top_bg.jpg HTTP/1.1" 304 -
127.0.0.1 - - [17/Jun/2016:12:07:36 +0530] "GET /portal/images/portalImage/table_bg5.jpg HTTP/1.1" 304 -
127.0.0.1 - - [17/Jun/2016:12:07:36 +0530] "GET /portal/images/portalImage/blue_text_box_bg2.jpg HTTP/1.1" 304 -
127.0.0.1 - - [17/Jun/2016:12:07:36 +0530] "GET /portal/images/portalImage/blue_text_box_bg3.jpg HTTP/1.1" 304 -
127.0.0.1 - - [17/Jun/2016:12:07:36 +0530] "GET /portal/images/portalImage/bg7.jpg HTTP/1.1" 304 -
127.0.0.1 - - [17/Jun/2016:12:07:36 +0530] "GET /portal/images/portalImage/table_bg3.jpg HTTP/1.1" 304 -
127.0.0.1 - - [17/Jun/2016:12:07:36 +0530] "GET /portal/images/portalImage/table_cel_bg.jpg HTTP/1.1" 304 -
127.0.0.1 - - [17/Jun/2016:12:07:36 +0530] "GET /portal/images/portalImage/table_bg1.jpg HTTP/1.1" 304 -
